federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
335161,DALEVIEW CARE CENTER,574 FULTON STREET,EAST FARMINGDALE,NY,11735,2017-12-18,Fire Safety,E,Emergency Preparedness Deficiencies,0022,New,Establish policies and procedures for sheltering.,C,"Deficient, Provider has date of correction",2018-02-14,2,Y,N,N,"574 FULTON STREET,EAST FARMINGDALE,NY,11735",2022-01-01
335161,DALEVIEW CARE CENTER,574 FULTON STREET,EAST FARMINGDALE,NY,11735,2017-12-18,Fire Safety,E,Emergency Preparedness Deficiencies,0026,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",2018-02-14,2,Y,N,N,"574 FULTON STREET,EAST FARMINGDALE,NY,11735",2022-01-01
335161,DALEVIEW CARE CENTER,574 FULTON STREET,EAST FARMINGDALE,NY,11735,2017-12-18,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2018-02-14,2,Y,N,N,"574 FULTON STREET,EAST FARMINGDALE,NY,11735",2022-01-01
335161,DALEVIEW CARE CENTER,574 FULTON STREET,EAST FARMINGDALE,NY,11735,2016-11-21,Fire Safety,K,Egress Deficiencies,0222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,D,"Deficient, Provider has date of correction",2017-01-18,3,Y,N,N,"574 FULTON STREET,EAST FARMINGDALE,NY,11735",2022-01-01
335161,DALEVIEW CARE CENTER,574 FULTON STREET,EAST FARMINGDALE,NY,11735,2016-11-21,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,D,"Deficient, Provider has date of correction",2017-01-18,3,Y,N,N,"574 FULTON STREET,EAST FARMINGDALE,NY,11735",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2020-01-23,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",2020-03-13,1,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2020-01-23,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,C,"Deficient, Provider has date of correction",2020-03-13,1,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2018-11-09,Fire Safety,E,Emergency Preparedness Deficiencies,0029,New,Develop a communication plan.,C,"Deficient, Provider has date of correction",2019-01-01,2,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2018-11-09,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2019-01-01,2,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2018-11-09,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2018-12-03,2,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2018-11-09,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",2019-01-01,2,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2018-11-09,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0911,New,Meet other general requirements that are deficient.,E,"Deficient, Provider has date of correction",2018-12-17,2,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2018-11-09,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",2019-01-01,2,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2017-06-09,Fire Safety,K,Egress Deficiencies,0222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,D,"Deficient, Provider has date of correction",2017-08-07,3,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2017-06-09,Fire Safety,K,Egress Deficiencies,0223,New,Provide exit doors that are held open by devices that will automatically close on the activation of a fire alarm or smoke detector.,D,"Deficient, Provider has date of correction",2017-08-07,3,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335175,BROOKSIDE MULTICARE NURSING CENTER,7 ROUTE 25A,SMITHTOWN,NY,11787,2017-06-09,Fire Safety,K,Miscellaneous Deficiencies,0781,New,Have restrictions on the use of portable space heaters.,D,"Deficient, Provider has date of correction",2017-08-07,3,Y,N,N,"7 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335213,MASSAPEQUA CENTER REHABILITATION & NURSING,101 LOUDEN AVE,AMITYVILLE,NY,11701,2021-05-04,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,E,Waiver has been granted,2021-11-05,1,Y,N,N,"101 LOUDEN AVE,AMITYVILLE,NY,11701",2022-01-01
335213,MASSAPEQUA CENTER REHABILITATION & NURSING,101 LOUDEN AVE,AMITYVILLE,NY,11701,2019-05-01,Fire Safety,K,Smoke Deficiencies,0355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",D,"Deficient, Provider has date of correction",2019-05-16,2,Y,N,N,"101 LOUDEN AVE,AMITYVILLE,NY,11701",2022-01-01
335213,MASSAPEQUA CENTER REHABILITATION & NURSING,101 LOUDEN AVE,AMITYVILLE,NY,11701,2017-11-02,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,D,"Deficient, Provider has date of correction",2017-12-21,3,Y,N,N,"101 LOUDEN AVE,AMITYVILLE,NY,11701",2022-01-01
335231,"EXCEL AT WOODBURY FOR REHAB AND NURSING, L L C",8533 JERICHO TPKE,WOODBURY,NY,11797,2019-12-24,Fire Safety,K,Egress Deficiencies,0252,New,Provide at least two remote exits on each floor or fire section of the building.,B,"Deficient, Provider has no plan of correction",,1,Y,N,N,"8533 JERICHO TPKE,WOODBURY,NY,11797",2022-01-01
335231,"EXCEL AT WOODBURY FOR REHAB AND NURSING, L L C",8533 JERICHO TPKE,WOODBURY,NY,11797,2018-09-06,Fire Safety,K,Egress Deficiencies,0252,New,Provide at least two remote exits on each floor or fire section of the building.,B,"Deficient, Provider has date of correction",2018-11-05,2,Y,N,N,"8533 JERICHO TPKE,WOODBURY,NY,11797",2022-01-01
335231,"EXCEL AT WOODBURY FOR REHAB AND NURSING, L L C",8533 JERICHO TPKE,WOODBURY,NY,11797,2018-09-06,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0916,New,Have a battery powered remote alarm panel in a location accessible by operating personnel.,D,"Deficient, Provider has date of correction",2018-11-05,2,Y,N,N,"8533 JERICHO TPKE,WOODBURY,NY,11797",2022-01-01
335231,"EXCEL AT WOODBURY FOR REHAB AND NURSING, L L C",8533 JERICHO TPKE,WOODBURY,NY,11797,2017-04-06,Fire Safety,K,Smoke Deficiencies,0324,New,Provide properly protected cooking facilities.,D,"Deficient, Provider has date of correction",2017-06-02,3,Y,N,N,"8533 JERICHO TPKE,WOODBURY,NY,11797",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2021-09-21,Fire Safety,K,Smoke Deficiencies,0355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",E,"Deficient, Provider has date of correction",2021-11-17,1,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2021-09-21,Fire Safety,K,Smoke Deficiencies,0372,New,Ensure smoke barriers are constructed to a 1 hour fire resistance rating.,D,"Deficient, Provider has date of correction",2021-11-19,1,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2021-09-21,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,E,"Deficient, Provider has date of correction",2021-11-17,1,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2019-05-21,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has plan of correction",2019-06-04,2,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2017-11-10,Fire Safety,K,Smoke Deficiencies,0352,New,Properly install and monitor supervisory attachments on automatic sprinkler systems.,B,Waiver has been granted,2018-01-09,3,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2017-11-10,Fire Safety,K,Smoke Deficiencies,0361,New,"Ensure that waiting areas, nurse’s stations, gift shops, and cooking facilities, open to the corridor are properly protected.",D,"Deficient, Provider has date of correction",2018-01-09,3,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2017-11-10,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",2018-01-09,3,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2017-11-10,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,D,"Deficient, Provider has date of correction",2018-01-09,3,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335286,CARILLON NURSING AND REHABILITATION CENTER,830 PARK AVENUE,HUNTINGTON,NY,11743,2017-11-10,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,Waiver has been granted,2018-01-09,3,Y,N,N,"830 PARK AVENUE,HUNTINGTON,NY,11743",2022-01-01
335301,ST JAMES REHABILITATION & HEALTHCARE CENTER,275 MORICHES ROAD,ST JAMES,NY,11780,2018-05-16,Fire Safety,E,Emergency Preparedness Deficiencies,0001,New,Establish an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",2018-07-13,2,Y,N,N,"275 MORICHES ROAD,ST JAMES,NY,11780",2022-01-01
335301,ST JAMES REHABILITATION & HEALTHCARE CENTER,275 MORICHES ROAD,ST JAMES,NY,11780,2018-05-16,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",2018-07-13,2,Y,N,N,"275 MORICHES ROAD,ST JAMES,NY,11780",2022-01-01
335301,ST JAMES REHABILITATION & HEALTHCARE CENTER,275 MORICHES ROAD,ST JAMES,NY,11780,2018-05-16,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,C,"Deficient, Provider has date of correction",2018-07-13,2,Y,N,N,"275 MORICHES ROAD,ST JAMES,NY,11780",2022-01-01
335401,MOMENTUM AT SOUTH BAY FOR REHAB AND NURSING,340 EAST MONTAUK HIGHWAY,EAST ISLIP,NY,11730,2020-01-21,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2020-03-20,1,Y,N,N,"340 EAST MONTAUK HIGHWAY,EAST ISLIP,NY,11730",2022-01-01
335401,MOMENTUM AT SOUTH BAY FOR REHAB AND NURSING,340 EAST MONTAUK HIGHWAY,EAST ISLIP,NY,11730,2018-09-26,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,C,"Deficient, Provider has date of correction",2018-11-23,2,Y,N,N,"340 EAST MONTAUK HIGHWAY,EAST ISLIP,NY,11730",2022-01-01
335401,MOMENTUM AT SOUTH BAY FOR REHAB AND NURSING,340 EAST MONTAUK HIGHWAY,EAST ISLIP,NY,11730,2017-04-07,Fire Safety,K,Smoke Deficiencies,0331,New,Construct fire resistant interior walls.,D,"Deficient, Provider has date of correction",2017-05-25,3,Y,N,N,"340 EAST MONTAUK HIGHWAY,EAST ISLIP,NY,11730",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2019-08-23,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-12-13,1,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2019-08-23,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",2019-12-13,1,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2018-05-03,Fire Safety,E,Emergency Preparedness Deficiencies,0041,New,Implement emergency and standby power systems.,C,"Deficient, Provider has date of correction",2018-05-31,2,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2018-05-03,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,E,"Deficient, Provider has date of correction",2018-05-31,2,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2017-01-23,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",2017-03-10,3,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2017-01-23,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,C,"Deficient, Provider has date of correction",2017-03-10,3,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2017-01-23,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,D,"Deficient, Provider has date of correction",2017-03-10,3,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335410,WATERS EDGE AT PORT JEFFERSON FOR REHAB AND NRSG,150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777,2017-01-23,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2017-03-10,3,Y,N,N,"150 DARK HOLLOW ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2021-04-13,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,D,"Deficient, Provider has date of correction",2021-08-15,1,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2021-04-13,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2021-05-11,1,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2021-04-13,Fire Safety,K,Smoke Deficiencies,0372,New,Ensure smoke barriers are constructed to a 1 hour fire resistance rating.,D,"Deficient, Provider has date of correction",2021-08-15,1,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2021-04-13,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,Waiver has been granted,,1,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2019-07-25,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,D,"Deficient, Provider has date of correction",2019-08-23,2,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,E,Emergency Preparedness Deficiencies,0015,New,Address subsistence needs for staff and patients.,C,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,E,Emergency Preparedness Deficiencies,0022,New,Establish policies and procedures for sheltering.,C,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,E,Emergency Preparedness Deficiencies,0024,New,Establish policies and procedures for volunteers.,C,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,E,Emergency Preparedness Deficiencies,0026,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,E,Emergency Preparedness Deficiencies,0035,New,Provide family notifications of emergency plan.,C,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,Egress Deficiencies,0232,New,Have corridors or aisles that are unobstructed and are at least 8 feet in width.,D,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,Egress Deficiencies,0291,New,Install emergency lighting that can last at least 1 1/2 hours.,D,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,Smoke Deficiencies,0372,New,Ensure smoke barriers are constructed to a 1 hour fire resistance rating.,B,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335487,ST JOHNLAND NURSING CENTER INC,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,2018-04-20,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",2018-06-01,3,Y,N,N,"395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2019-11-06,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,E,"Deficient, Provider has date of correction",2020-01-03,1,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2019-11-06,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2020-01-03,1,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2018-07-17,Fire Safety,E,Emergency Preparedness Deficiencies,0015,New,Address subsistence needs for staff and patients.,D,"Deficient, Provider has date of correction",2018-09-14,2,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2018-07-17,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2018-09-14,2,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2017-03-09,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2017-06-07,3,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2017-03-09,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,E,"Deficient, Provider has date of correction",2017-06-07,3,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335514,WOODHAVEN NURSING HOME,1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776,2017-03-09,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,D,"Deficient, Provider has date of correction",2017-06-07,3,Y,N,N,"1360 ROUTE 112,PORT JEFFERSON STATI,NY,11776",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2019-09-12,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2019-11-14,1,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2019-09-12,Fire Safety,K,Egress Deficiencies,0232,New,Have corridors or aisles that are unobstructed and are at least 8 feet in width.,B,"Deficient, Provider has date of correction",2019-11-14,1,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2019-09-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,B,Waiver has been granted,,1,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2019-09-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0916,New,Have a battery powered remote alarm panel in a location accessible by operating personnel.,D,"Deficient, Provider has date of correction",2019-11-14,1,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2018-03-09,Fire Safety,E,Emergency Preparedness Deficiencies,0015,New,Address subsistence needs for staff and patients.,C,"Deficient, Provider has date of correction",2018-04-19,2,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
